kant_CODE,kant_name,keskus_CODE,keskus_name,population,workers,share_to_center,top_pt_dest,n_trips_to_top,total_outbound_trips,n_trips_to_keskus,n_services_to_keskus,median_travel_time_min,avg_travel_time_min,min_travel_time_min,max_travel_time_min,first_departure_hour,last_departure_hour,service_span_hours,avg_frequency_min,am_peak_services,off_peak_services,hours_with_service,cv_hourly,pm_return_services,pm_return_hours_covered,prop_to_keskus,pt_matches_commute,has_pt_service,has_am_service,has_pm_return,return_feasible,is_center
K468,Palmse,K663,Tallinn,NA,NA,NA,K004,5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K469,Palupera,K674,Tartu linn,NA,NA,NA,K049,11,23,5,5,38,43.2,38,60,7,18,11,167.2,2,3,5,0,3,3,0.21739130434782608,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K470,Palupõhja,K674,Tartu linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K471,Pamma,K270,Kuressaare linn,NA,NA,NA,K270,4,6,4,4,35.5,35.8,35,37,6,20,14,263,1,3,4,0,1,1,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K472,Pangodi,K674,Tartu linn,NA,NA,NA,K674,14,24,14,14,43.5,51.4,31,97,5,18,13,58.1,4,10,10,0.49943278484292936,4,3,0.5833333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K473,Paralepa,K061,Haapsalu linn,NA,NA,NA,K061,40,63,40,40,3.5,4.6,2,23,5,20,15,22.7,8,32,16,0.43817804600413285,11,4,0.6349206349206349,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K474,Parila,K663,Tallinn,NA,NA,NA,K663,15,30,15,15,38,37.6,37,38,5,21,16,67.8,2,13,14,0.24944382578492935,3,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K475,Parila,K061,Haapsalu linn,NA,NA,NA,K061,10,20,10,10,9,9.6,7,12,5,20,15,98.3,2,8,9,0.30000000000000004,3,2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K476,Paunküla,K663,Tallinn,NA,NA,NA,K031,7,14,6,6,60.5,59.8,56,63,6,20,14,165,2,4,6,0,2,2,0.42857142857142855,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K477,Peedu,K663,Tallinn,NA,NA,NA,K010,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K478,Peeri,K118,Jõhvi linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K479,Peeterristi,K422,Narva linn,NA,NA,NA,K422,49,69,49,49,15,18.3,3,38,6,21,15,19.5,8,41,15,0.391800289850317,13,4,0.7101449275362319,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K480,Peetri,K663,Tallinn,NA,NA,NA,K663,172,246,172,172,22,22.7,16,31,0,23,23,6.8,27,145,21,0.4908368038184316,49,4,0.6991869918699187,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K481,Peetri,K458,Paide linn,NA,NA,NA,K458,7,12,7,7,33,33.6,30,40,6,18,12,114.8,3,4,6,0.34992710611188255,4,4,0.5833333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K482,Peipsiääre,K674,Tartu linn,NA,NA,NA,K017,6,11,5,5,59,60.6,50,72,6,19,13,191,1,4,5,0,3,3,0.45454545454545453,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K484,Peri,K523,Põlva linn,NA,NA,NA,K523,15,22,15,15,14,18.6,6,71,7,19,12,52.6,4,11,9,0.5999999999999999,7,4,0.6818181818181818,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K485,Pidula,K270,Kuressaare linn,NA,NA,NA,K197,8,9,5,5,58,59.6,36,94,7,19,12,186.5,1,4,5,0,3,3,0.5555555555555556,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K486,Pihtla,K270,Kuressaare linn,NA,NA,NA,K270,4,4,4,4,11,11.2,11,12,7,18,11,223.3,1,3,4,0,2,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K487,Piibe,K663,Tallinn,NA,NA,NA,K544,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K488,Piilsi,K674,Tartu linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K489,Piira,K545,Rakvere linn,NA,NA,NA,K545,53,66,53,53,10,16,6,44,5,22,17,18.8,10,43,17,0.6793107934865921,18,4,0.803030303030303,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K491,Piirsalu,K663,Tallinn,NA,NA,NA,K566,4,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K492,Piiumetsa,K663,Tallinn,NA,NA,NA,K458,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K493,Pikasilla,K674,Tartu linn,NA,NA,NA,K703,9,12,3,3,59,64.7,57,78,6,15,9,270.5,1,2,3,0,2,2,0.25,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K494,Pikavere,K663,Tallinn,NA,NA,NA,K663,5,11,5,5,58,59,57,63,6,18,12,187.5,1,4,4,0.4,2,2,0.45454545454545453,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K495,Pikevere,K663,Tallinn,NA,NA,NA,K209,6,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K496,Pilistvere,K663,Tallinn,NA,NA,NA,K230,5,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K497,Pillapalu,K663,Tallinn,NA,NA,NA,K189,17,32,15,15,50,49.8,49,53,5,21,16,67.8,2,13,13,0.32546263368615136,3,3,0.46875,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K498,Pilu,K663,Tallinn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K499,Polli,K789,Viljandi linn,NA,NA,NA,K173,5,8,3,3,45,45,43,47,7,14,7,212.5,1,2,3,0,1,1,0.375,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K501,Pootsi,K531,Pärnu linn,NA,NA,NA,K615,10,23,9,9,56,54.3,38,65,5,20,15,107.9,1,8,9,0,4,4,0.391304347826087,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K502,Porkuni,K663,Tallinn,NA,NA,NA,K668,12,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K505,Prangli,K674,Tartu linn,NA,NA,NA,K674,1,3,1,1,38,38,38,38,9,9,0,NA,0,1,1,NA,0,0,0.3333333333333333,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
K506,Priipalu,K740,Valga linn,NA,NA,NA,K740,3,6,3,3,28,31.3,27,39,7,18,11,353.5,1,2,3,0,1,1,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K507,Pringi,K663,Tallinn,NA,NA,NA,K783,95,95,24,24,42,41.3,37,43,0,22,22,46,5,19,18,0.44556639433950335,7,4,0.25263157894736843,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K508,Prääma,K458,Paide linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K509,Puhja,K674,Tartu linn,NA,NA,NA,K674,22,40,22,22,39,47.8,32,148,6,20,14,41.3,4,18,13,0.5597864606639746,6,3,0.55,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K510,Puhkova,K422,Narva linn,NA,NA,NA,K422,10,10,10,10,42,29.7,3,57,6,21,15,95,3,7,8,0.3703280399090206,1,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K511,Puiatu,K789,Viljandi linn,NA,NA,NA,K789,7,14,7,7,15,14.9,13,18,6,18,12,115.7,4,3,6,0.34992710611188255,3,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K512,Puide,K740,Valga linn,NA,NA,NA,K117,12,23,11,11,26,26,22,30,7,21,14,83.2,2,9,9,0.36078426969062594,5,4,0.4782608695652174,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K513,Puiga-Meegomäe,K813,Võru linn,NA,NA,NA,K813,85,94,85,85,12,19,4,154,5,23,18,12.4,12,73,19,0.5128116404165498,26,4,0.9042553191489362,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K514,Puise,K061,Haapsalu linn,NA,NA,NA,K061,3,3,3,3,28,29,28,31,7,19,12,369,1,2,3,0,0,0,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
K515,Puka,K674,Tartu linn,NA,NA,NA,K740,12,28,7,7,49,56.6,45,71,7,18,11,111.5,2,5,7,0,3,2,0.25,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K516,Purku,K663,Tallinn,NA,NA,NA,K553,10,20,2,2,73,73,72,74,7,16,9,562,1,1,2,0,0,0,0.1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
K518,Puru,K118,Jõhvi linn,NA,NA,NA,K225,28,42,23,23,18,20.3,11,58,6,19,13,35,4,19,13,0.4702892967996508,9,4,0.5476190476190477,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K519,Puurmani,K674,Tartu linn,NA,NA,NA,K522,15,36,11,11,46,46.5,36,62,1,18,17,113.6,2,9,8,0.54110822483116,7,4,0.3055555555555556,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K520,Põlgaste,K674,Tartu linn,NA,NA,NA,K258,8,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K521,Põltsamaa linn,K521,Põltsamaa linn,NA,NA,NA,K522,69,73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K522,Põltsamaa ümbrus,K521,Põltsamaa linn,NA,NA,NA,K521,71,143,71,71,6,7.1,3,47,6,22,16,13.6,16,55,16,0.6477648383912027,27,4,0.4965034965034965,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
